,block_number,transaction_hash,log_index,sender,to,amount0In,amount1In,amount0Out,amount1Out,pre_swap_reserve0,pre_swap_reserve1,post_swap_reserve0,post_swap_reserve1,pair0,pair0_cost,pair1,pair1_cost
5504,19381477,0x08afc2cb1b276a0cab7134f59b09a58156c8b70dea6f64ecf917668a8d8bac0d,71,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,1730.020743919442976587,0,0,6.893536081573627820,263751628562770763711524,1047207373354369118944,265481649306690206688111,1040313837272795491124,UNI,255.1938076712080554520589346,ETH,0.003918590380877897128349214538
5505,19381528,0xec51bd2e770aa9e6154298da57a5808ef2a55bb2a0d31a817a13eaf5c3b01363,69,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x09D1d767eDF8Fa23A64C51fa559E0688E526812F,157.183614258655334837,0,0,0.621844796239843919,263908812177029419046361,1046585528558129275025,264065995791288074381198,1045963683761889431106,UNI,252.4619161169671401821617673,ETH,0.003960993465393385995187904283
5506,19381566,0x72de59a38df3f8cc5aff9efd39ffda1737ac78f452f61bd5cc680cfa8ccc317a,14,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,0,3.022032211665162752,757.573789008583008108,0,263151238388020836038253,1049607560769794437777,262393664599012253030145,1052629592981459600529,UNI,249.2744516670964436223744376,ETH,0.004011642562293106859997131060
5507,19381609,0x756ff6a970b055e419286bbd41ca85b412455b755900a9941061e9e9b14be8dc,222,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x03296FdD8bf8e0f9def07fAC3466b256Fc8720B0,45.000000000000000000,0,0,0.178918466526507554,263196238388020836038253,1049428642303267930223,263241238388020836038253,1049249723836741422669,UNI,250.8852110300674224093572565,ETH,0.003985886596879377892130247006
5508,19381633,0xc3b291a83c30ab7bf20e964338b320b54b9da65d55158d0a779a9f2de06dc9d9,290,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x03296FdD8bf8e0f9def07fAC3466b256Fc8720B0,51.303587500000000000,0,0,0.203906812551853339,263247541975520836038253,1049224735490716076884,263298845563020836038253,1049020828678164223545,UNI,250.9948690864363805848771465,ETH,0.003984145188464489727016994441
5509,19381678,0x79f3e29b4a4090012fdacfae9d0a95fdbd1a0fdfbfff28cfe1cf0d342cb1bac8,53,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,698.058371393360342368,0,0,2.766587670002125034,263945600346914196380621,1046458147820713951850,264643658718307556722989,1043691560150711826816,UNI,253.5650079225440044397493068,ETH,0.003943761831307054792419959536
5510,19381801,0x737f7b0e40f3069648e5921e4e81348a914292d2bc00152546b2b9cd87e7501e,54,0x090d75F97D29ac29c188a3bC027134faC20a73c1,0x090d75F97D29ac29c188a3bC027134faC20a73c1,2.514231738124657571,0,0,0.009938109435461978,263948114578652321038192,1046448209711278489872,263950628810390445695763,1046438271601843027894,UNI,252.2371705751416112048948669,ETH,0.003964522745477353716376144956
5511,19381825,0x2433473978270213f7de4588067395d28ad16287fb7dfa2a767b81ec9f606167,261,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,100.000000000000000000,0,0,0.395121189223617932,264048114578652321038192,1046053088522054871940,264148114578652321038192,1045657967332831254008,UNI,252.6142609063814456648394405,ETH,0.003958604697977042749019563993
5512,19381958,0xec2f781d3f2809852af2fde9be6a9845d8e72758cdbaad3e0942ecf429c9fd1a,226,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,0.120306898634606691,30.273681581884926438,0,264017840897070436111754,1046173395420689478631,263987567215488551185316,1046293702319324085322,UNI,252.3073269296241494469733029,ETH,0.003963420373752875911931220335
5513,19381964,0x8383a3f1321fda6b4b1fc2f3ad63624b932ec128a03d73dc228aa47ebc91f1b5,223,0x1111111254EEB25477B68fb85Ed929f73A960582,0xc2eaB7d33d3cB97692eCB231A5D0e4A649Cb539d,156.642108400388432707,0,0,0.618468032065318115,264174483005470824544461,1045554927388624160516,264331125113871212977168,1044936459356558842401,UNI,252.9638264097307412097742634,ETH,0.003953134383650092795818178922
5514,19382175,0x1eeac83d8de86407d4962505a965490d53b174e708ea91dadde265eeaa37912f,76,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,0,3.056347172487915008,767.676035683540322332,0,263406806969787284222129,1048611274561112075524,262639130934103743899797,1051667621733599990532,UNI,249.7358723483011086347618437,ETH,0.004004230512007990880214744356
5515,19382225,0xe654acb67488cc94eaf070ac8f05d85e748bd71b4cc7f6851065a0ff05c7eec1,366,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0,0.029582141925810875,7.408410365829241892,0,263399398559421454980237,1048640856703037886399,263391990149055625738345,1048670438844963697274,UNI,251.1675550224942641238709337,ETH,0.003981405957909018952700483811
5516,19382243,0x9f40bd34715fea6832349f49cd805fae7b363563861da78a871d93c871c19ab9,175,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0,0.269601290760035034,67.498453692560262489,0,263331900105728894717748,1048910457993797921433,263264401652036334455259,1049180059284557956467,UNI,250.9239470597238341634458119,ETH,0.003985271281269875445172615388
5517,19382257,0xab04623b5720080da3daf6ee41e3bfe0aa0ef660925edbf2ab94f071851cc95a,166,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,669.471746978652317054,0,0,2.651935443597798119,264001371852707547034802,1046258522550200123314,264670843599686199351856,1043606587106602325195,UNI,253.6117027906902260072694918,ETH,0.003943035707722509606856213078
5518,19382294,0x4d5dec3d154acbf61296bbe6fc930fb965afa4f7e3de6cf11fd885f09fa83753,178,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xA43fe16908251ee70EF74718545e4FE6C5cCEc9f,30.000000000000000000,0,0,0.118522290956925038,264031371852707547034802,1046140000259243198276,264061371852707547034802,1046021477968286273238,UNI,252.4435467286967817869090339,ETH,0.003961281692317167732452463225
5519,19382349,0xdeb16ca7fe55fd6172880ff0e4bb673cb12b90ce079287bb1c42c12941775945,148,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,48.210000000000000000,0,0,0.190409017502771694,264079581852707547034802,1045949591241740426582,264127791852707547034802,1045759182224237654888,UNI,252.5703779056771005229931016,ETH,0.003959292488264209460741328676
5520,19382371,0xf8de44ab6d0008ce2d0653f8e6c37455b03242c6b1fa0c302587ee50478ce662,10,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,760.863091190578413568,0,0,2.995916375199229952,264840444943898125448370,1042953674866541196630,265601308035088703861938,1039957758491341966678,UNI,255.3962464979292070682992043,ETH,0.003915484325679422846434832805
5521,19382461,0x1939221ae277415fcd79fcabb6ddb9dac64ec0d2953e2e6a531b593777a1de2b,130,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x672FefAC7f6e3017d9A2F1C14Fe048191A24ce14,13.366100000000000000,0,0,0.052475758206771218,264853811043898125448370,1042901199108334425412,264867177143898125448370,1042848723350127654194,UNI,253.9842752005471909373370189,ETH,0.003937251623984970119887721161
5522,19382482,0xc9704e90e5495c84658295f07317e1e88021c525235622a395f49c995192e97e,181,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,0.052536250000000000,13.301342502987694088,0,264840509701395137754282,1042953735358334425412,264827208358892150060194,1043006271608334425412,UNI,253.9075895972550892120205832,ETH,0.003938440759436088430057680979
5523,19382516,0x826af9a7f457f4258bd1c393b355d5a1710d2dc03e4157cde0c00e7d0b2efefb,287,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xE1525583C72De1A3Dada24F761007ba8a560E220,7.081553457211890154,0,0,0.027803069442174559,264777637125779923778354,1042650449809636769798,264784718679237135668508,1042622646740194595239,UNI,253.9602602217572815379585153,ETH,0.003937623938197272359646278959
5524,19382553,0x19b363003c2052587d243a19c2f1ae93a8969883cd29dbecab9374d1e5e5a4a2,209,0x1111111254EEB25477B68fb85Ed929f73A960582,0x852c5516de85cE5bE385068029A1e16b24aD4F3E,0,0.005741697621564405,1.453702905451134195,0,264776183422874472644159,1042656191507258334203,264774729719969021509964,1042661933204879898608,UNI,253.9411110043293317729612878,ETH,0.003937920866948366757642929175
5525,19382684,0xa033c21a0705c080c7a8ba3464dd4b2af135fb2bbff7bc30362c903892ad9a4e,312,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,724.389869622138090116,0,0,2.836264600955168754,265500573292496610734275,1039819926906303165449,266224963162118748824391,1036983662305347996695,UNI,256.7301422765585618156262876,ETH,0.003895140598343787454658845990
5526,19382753,0x1d519f05e3adacd40e1a9d8ad014601b33a245a9c6661e4b5395f9427d63cf41,58,0x65c49E9996A877d062085B71E1460fFBe3C4c5Aa,0x65c49E9996A877d062085B71E1460fFBe3C4c5Aa,0,0.160621301203865027,40.882622452022741970,0,265459690670044587992305,1039980548207507030476,265418808047592565250335,1040141169508710895503,UNI,255.1757548188940865831274693,ETH,0.003918867608365575709858651281
5527,19382797,0xb9ec9dbbbfeaf4f7b5546c38a4de73e23b887f9532daf08e67b39f7adba35f88,160,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x4a14347083B80E5216cA31350a2D21702aC3650d,68.255100000000000000,0,0,0.266529682055878918,265527945770044587992305,1039714018525451151558,265596200870044587992305,1039447488843395272640,UNI,255.5167083674197152657794291,ETH,0.003913638393314194138237239290
5528,19382868,0x52f43492970860084509719118a3eefe781e8f2e7aaee15bdd26075e0d57fe15,74,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x1111111254EEB25477B68fb85Ed929f73A960582,0,0.497500000000000000,126.612750566117837701,0,265401333019478470154604,1040211518525451151558,265274720268912352316903,1040709018525451151558,UNI,254.8980700145867938446428061,ETH,0.003923136805009053274514798394
5529,19382883,0x3ee2634e3f7d1e1c595f7267caefb9e384c34cc5324ca7da8d7589d42b6cbcce,311,0xE37e799D5077682FA0a244D46E5649F71457BD09,0xC0a6BB3D31bb63033176edBA7c48542d6B4e406d,79.240000000000000000,0,0,0.309548658483761971,265480573019478470154604,1039901969866967389587,265559813019478470154604,1039592421208483627616,UNI,255.4460840631908992041490425,ETH,0.003914720414162329835896970029
5530,19382923,0xd585577f89043e9ef535968fa0acaa2f355d3ca9e235ff7e637bbdb263175a69,212,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,100.000000000000000000,0,0,0.390383763134894323,265580573019478470154604,1039511586103832495264,265680573019478470154604,1039121202340697600941,UNI,255.6781368920326796511884473,ETH,0.003911167423839130469679053590
5531,19382999,0x8a586ac5452659301598c75775913f15f8567fce3086254c10e1dfba98d3182d,184,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xA3Da4F2968cEE5BC0B291233707EA686533Cce93,200.000000000000000000,0,0,0.779887994999206258,265780573019478470154604,1038731698108833289006,265980573019478470154604,1037951810113834082748,UNI,256.2552234388491425676677779,ETH,0.003902359478103019539405362106
5532,19383050,0xf9dadd694648c95f92aa68b8cdb06319696bb5d197134189cbb25b6439a0b3bd,412,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xC1F4eCd6398FfC97d81CB3015Aa6eF7B19773A08,85.734663710273470000,0,0,0.333958197084819478,265866307683188743624604,1038397739911748469528,265952042346899017094604,1038063781714663650050,UNI,256.2000977508357168015140981,ETH,0.003903199135281118490139179778
5533,19383167,0x5cbb4e34d599e005a0ffc23de104b0aa5abf2212729a7619babe154bfd3c0180,173,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,0.247812500000000000,63.243313616031948045,0,265803064369572711676559,1038645552411748469528,265739821055956679728514,1038893364911748469528,UNI,255.7912390541936400338602668,ETH,0.003909438038994499425291307656
5534,19383317,0x97acf4334b6e22212b077cbbec7819fe1f27e608479db7fb8165e9f4ea2423c7,195,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,0,0.132000000000000000,33.674928513183097829,0,265769389441059528578730,1038777552411748469528,265735714512546345480901,1038909552411748469528,UNI,255.7833007653663028982732019,ETH,0.003909559369230731637329606465
5535,19383330,0xd9445abcc2a5904d43a78fff5b53ddf0c866a2e57a55d7aed442410c05e149a4,79,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xFCB910d871d7e94F5A566B7b32Fb2B19583c09D7,10.511128900000000000,0,0,0.040958589591572653,265779900569959528578730,1038736593822156896875,265790411698859528578730,1038695635232565324222,UNI,255.8886382913784984277607708,ETH,0.003907949984326023110241776919
5536,19383414,0x1f1c01be164c577a546645cf5fb4cd42abac6a04bf4f770749ada147ff0b4945,109,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa4d28A4C27EFf31D21Ae896844067Af9B287d3AB,0,0.264540000000000000,67.467241289302941199,0,265712433328670225637531,1039001133822156896875,265644966087380922696332,1039265673822156896875,UNI,255.6083326705151061912814843,ETH,0.003912235526722919894309538063
5537,19383454,0xe810224dcc8b8050dbdf5fb58f13d736e939baddc5a987275aaac425e6c53252,100,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x56D8BBe2D518205b521AEB86A58E1B53b047a44F,67.467241289302941199,0,0,0.262955541963983940,265779900569959528578730,1038738178280192912935,265847367811248831519929,1038475222738228928995,UNI,255.9977956048563795636473613,ETH,0.003906283636690149702120981322
5538,19383567,0x026c26ad0b63d7c398bd1434a77a13c337c4073784ef228bc62048f0b49b8fbe,374,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,7.687222950000000000,0,0,0.029952706535677880,265787587792909528578730,1038708225573657235055,265795275015859528578730,1038678272867121557175,UNI,255.8975978983078265565252049,ETH,0.003907813157345048675999786250
5539,19383626,0xdcd5d3ba11c9e2a87e5f4bdcaad43feb0e78e862fb04999760111a539da5236b,67,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,751.202598270846255370,0,0,2.918697325067950716,266538790391180374834100,1035789528248589284339,267289992989451221089470,1032870830923521333623,UNI,258.7835622683419963982332007,ETH,0.003864233072744643582545723048
5540,19383768,0x2b70c39d86f7e3fdf9928e0228f72573d0787a128aa0af5b2f6163234331c1e7,324,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,600.000000000000000000,0,0,2.319444023424030971,267138790391180374834100,1033470084225165253368,267738790391180374834100,1031150640201741222397,UNI,259.6505107525299731170987887,ETH,0.003851330764194370977957079591
5541,19383833,0xc211f678e632c3e92ce960f90ed2015de52644c926f8955e70c4950322f24ffa,86,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x1111111254fb6c44bAC0beD2854e76F90643097d,0,0.077679455000000000,20.017407469551122388,0,267118772983710823711712,1033547763680165253368,267098755576241272589324,1033625443135165253368,UNI,258.4096176716436256919889685,ETH,0.003869825005006902288948653111
5542,19383872,0x9ecfe7ad2803738e121eb0931bef73354bbaa6ed208017279e56b10f93ebdca7,367,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xcfB2e3Fd46Ba5E52af6BaCbd63f0848696d674F3,38.042018040000000000,0,0,0.146731441938820534,267156815001750823711712,1033401032238226432834,267194857019790823711712,1033254300796287612300,UNI,258.5954462651396401191758924,ETH,0.003867044120238270992734534393
5543,19383967,0x4506637ebe384c7d68eb00b6d4b17da3275a3b091e1d57a94db149170f2da9fa,293,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1D283807630fFB876A5d78B8e0788e491449F241,0,0.015350978169502627,3.956600000000000146,0,267152858401750823711566,1033416383216395935461,267148901801750823711420,1033431734194565438088,UNI,258.5065785791462622160375916,ETH,0.003868373507151705603706321689
5544,19384022,0xcbbae0ad479ad9304362ba5da066d5415994547255d8d51a9a90abc8600586fc,301,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1D283807630fFB876A5d78B8e0788e491449F241,0,0.006891909440217543,1.776300000000000120,0,267151082101750823711446,1033423275125836153004,267149305801750823711326,1033430167035276370547,UNI,258.5073615260852185254666815,ETH,0.003868361790923671383912176820
5545,19384092,0xce275367f348423fe1fad8b438d2a8199e0da5471412eba504ec8760d89305db,39,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,4.517757456033373429,1159.332463645657005514,0,265991749638105166705932,1037941032581869526433,264832417174459509700418,1042458790037902899862,UNI,254.0459341945118349438975677,ETH,0.003936296021310633682539100659
5546,19384172,0x26af5a3c7025ba14eff92c15113abf8075a497556e224e33fb9b03a9171475bd,25,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,3.859081471846525318,982.353275194184889759,0,265009396362910981816173,1041800114053716051751,264027043087716796926414,1045659195525562577069,UNI,252.4981793470607821543061968,ETH,0.003960424596272006943680512358
5547,19384203,0xde7b5c0e7cafc8a15e4b0b8b774e596390150eb135fbf02bc66a238070f10a7d,3,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,5.499561956722665472,1387.452879804213231616,0,263621943483106768584557,1047299676010438717223,262234490603302555352941,1052799237967161382695,UNI,249.0830930972635256830492919,ETH,0.004014724514479646914756840856
5548,19384233,0xb5414ad885b2dfac1de8df013a5deb4cdf095360cd08ebb252f561984c55b01f,99,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,876.907331534684684276,0,0,3.461787127219086947,264498850814641453268833,1043837888883219630276,265375758146176137953109,1040376101756000543329,UNI,255.0767532032514210366830452,ETH,0.003920388618100276046539924319
5549,19384264,0x1e0ddd5c17076db1c9c4e823d7002bc3600a52036ad79673689cfff39004a44a,71,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,886.900399056980199533,0,0,3.478001924305873816,265385751213698433468366,1040359886958913756460,266272651612755413667899,1036881885034607882644,UNI,256.8013343235021057647358069,ETH,0.003894060763485999426453307861
5550,19384366,0x4fec358b4592f7335d3d934c3bfab6b484f62608875eb15085836d3b23575145,216,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x06Fa780fFC68382DFdfC129fD4E820E610e8322e,0,1.180927703494487104,300.000000000000000140,0,265085751213698433468226,1041540814662408243564,264785751213698433468086,1042721742365902730668,UNI,253.9371152009431770322732946,ETH,0.003937982831728592406407029394
5551,19384379,0xdb39aade8dfa213f9f238d6a1b47958034d964f12184c52c04a27626793128ba,29,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x1111111254fb6c44bAC0beD2854e76F90643097d,0,0.198866720161419740,50.452732811360503215,0,265035298480887072965011,1041739681382569663304,264984845748075712461796,1041938548102731083044,UNI,254.3190730687403636079871092,ETH,0.003932068436446794479890063123
5552,19384391,0xfab0cbb458fad1e681ac08d48f4f911bfc832be8c748dac9b7b4014f206261c4,80,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,902.326443839953200085,0,0,3.524055064160482032,265937624924727026165096,1038215626318409181272,266839951368566979365181,1034691571254248699240,UNI,257.8932300038983898264381379,ETH,0.003877573676458601515939094098
5553,19384475,0x85ef1cb54fbb777eddbc73f4597e30cecfbd92b4c19857cff13f9435b1f18d75,35,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,937.952123709063591191,0,0,3.637970208371698807,266875577048436089756287,1034577656110037482465,267813529172145153347478,1030939685901665783658,UNI,259.7761370859575544676214934,ETH,0.003849468281488492226376326561
5554,19384501,0xeee82f533ac79ac70312e314466153111a7e0677abe17467c1a18e3826912a67,255,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,65.893008159918935563,0,0,0.254613754662056214,266941470056596008691850,1034323042355375426251,267007363064755927627413,1034068428600713370037,UNI,258.2105358598622705962506167,ETH,0.003872808662396048054225618362
5555,19384637,0x87c4818964ca15aa75a51882fecdd57ff7f619bedc2e70b17d738881b83758db,257,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,3.425632550288968489,878.545171337371547020,0,266062924885258637144830,1037748674905664394740,265184379713921265597810,1041174307455953363229,UNI,254.6973910275247827001539207,ETH,0.003926227889361973992556632417
5556,19384780,0xd3444c41753952a902720d6850a141d17525f6b4f0d21fd0f46cbee39cfc425c,31,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,972.440831358399021056,0,0,3.767769399622676480,267035365716617036165886,1033980905506041718260,268007806547975435186942,1030213136106419041780,UNI,260.1479219735854179687482002,ETH,0.003843966895501616879671419301
5557,19384791,0xe9e5bedfc108f688ad301ea4ee063e16e2eb9914ca54043d498ce010077d7d8e,604,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,0.069387500000000000,17.865024102909783405,0,267017500692514126382481,1034050293006041718260,266999635668411216599076,1034119680506041718260,UNI,258.1902662733932020480271463,ETH,0.003873112702634255453820759131
5558,19384842,0xf2c23f4e67ff0eb1e4e8e73dfc4d6ca0604e57a2e4975d52f6a666452c49e0d0,60,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,1015.852332171547508736,0,0,3.907341061617193984,268033353024685673891217,1030142951944424524276,269049205356857221399953,1026235610882807330292,UNI,262.1709892969030282029889136,ETH,0.003814304560095783235646612481
5559,19384856,0x9689b27e4b8633af45ac9dd58099cb89ac1399b7b6fdeda07f5734cad86d125b,203,0x1111111254EEB25477B68fb85Ed929f73A960582,0x74de5d4FCbf63E00296fd95d33236B9794016631,0,0.198250000000000000,51.418141758665593671,0,267981934882927008297546,1030341201944424524276,267930516741168342703875,1030539451944424524276,UNI,259.9905478976436518677112752,ETH,0.003846293675236580425383524689
5560,19385040,0x9c284e2814b7f0b54ed3951f27eef9f46b2277ac45efece6871c8549cf7035c2,398,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2fA947313B2598af518A9A8E43cA8AAe4d4427b2,85.363674690000000000,0,0,0.327119101408626449,268067298557617008297546,1030014082843015897827,268152662232307008297546,1029686963741607271378,UNI,260.4215374912700555096585084,ETH,0.003839928178112082453402367368
5561,19385141,0xe7e35b6a7fba325abc118fc9bbf113c4b50b2529bf178767fd0d993517f75e40,201,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x2C394DBb00Db5c5adA39A268504EF1D3fDDBD27e,0,0.007707923619142366,2.000000000000000233,0,268065298557617008297313,1030021790766635040193,268063298557617008297080,1030029498690254182559,UNI,260.2481762886169461046931914,ETH,0.003842486100233007574666026987
5562,19385260,0x3089ba7ddd897da3f7c1f62d230f065f74f509b0eb0e23a21e2a9520884c529e,26,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,0x98C3d3183C4b8A650614ad179A1a98be0a8d6B8E,934.794388432605477978,0,0,3.568697734206427680,269000092946049613775291,1026453093032428612513,269934887334482219253269,1022884395298222184833,UNI,263.8957917192417816468129877,ETH,0.003789374561394666158716376749
5563,19385576,0xfd5102cc45e302f1bbbabb9f390c0756c993205a6a9d1ac6de3a278b82e7f36d,388,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xbAaFEd32EC23b8e206820181318C0750cD194a5C,191.999451440670101455,0,0,0.729916002286246887,269192092397490283876746,1025723177030142365626,269384091848930953978201,1024993261027856118739,UNI,262.8154760537590840519688800,ETH,0.003804950967938620635494720052
5564,19385762,0xe895f355fbcd3eefadf9a5b645d796641d1f5638e473b60befd7cfe36474bf78,93,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,949.991300705873259635,0,0,3.596311418493239173,270142083698196157136381,1022126865611649126453,271092074998902030396016,1018530554193155887280,UNI,266.1599830096914920034390201,ETH,0.003757138803106955861707725186
5565,19385836,0x2d7d627be659a38f86e8fb4cce9b168587d2cbca81ca7ed412a5ceca40eaed16,121,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x9276896F044CBfD9759bD04F32Ad4bB081C1C1Ae,224.666314846232818139,0,0,0.846809507867972195,270366750013042389954520,1021280056103781154258,270591416327888622772659,1020433246595913182063,UNI,265.1730696060332936921131146,ETH,0.003771122012826176196844941297
5566,19385879,0x09f5af4925da0841628dcb1e4a2260d3698a674ccfc4f8f4c804ff275c4f9b97,29,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,0x3778F73e949c98817A1F96c58121323754B429DA,0,1.135099997373595648,299.265552036118134784,0,270067484461006271819736,1022415156101154749906,269768218908970153684952,1023550256098528345554,UNI,263.5612831921385367715069206,ETH,0.003794183985934652779409303529
5567,19385896,0x79de124d8cf34c0416f4393d84d1ae796abdaaaf2de8bf8a89a6d8d8bb2e8408,63,0x2339d36BCe71c97772e54C76fF6b4C74C9DD8f86,0x2339d36BCe71c97772e54C76fF6b4C74C9DD8f86,0,0.791365856349732992,208.248783979257875921,0,269859235677027013943815,1023206521957504482898,269650986893047756067894,1023997887813854215890,UNI,263.3315850570053328559789146,ETH,0.003797493566081420180746985906
5568,19385994,0xb50789a0b1a002944a9bba7d1d3281fc9fce622598977510d253073e332b033f,83,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,3.226317552254289692,845.693732656493686557,0,269013541944370520257258,1026432839509758772590,268167848211714026570701,1029659157062013062282,UNI,260.4433189103985590196423279,ETH,0.003839607036892485321552395155
5569,19386004,0x665e31a366f22c57d92dd3beb5c4bab08adbce9ed389df53b77fa56d6472467b,116,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,19.123290000000000000,0,0,0.072741689909792013,269032665234370520257258,1026360097819848980577,269051788524370520257258,1026287356129939188564,UNI,262.1602876790246894579696303,ETH,0.003814460263426120311568447529
5570,19386081,0xdb7d8c0f92a8c2117164f1569bfcb6f35e310e68775b74c6bff9b317631957fc,326,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x9C4CC862F51B1Ba90485De3502AA058CA4331F32,50.000000000000000000,0,0,0.190142606745576352,269082665234370520257258,1026169955213103404225,269132665234370520257258,1025979812606357827873,UNI,262.3177005312382590530897026,ETH,0.003812171263985727133578884986
